driver_id,constructor_id,race_id,race_name,season,fp1_best_time,fp2_best_time,fp3_best_time,fp1_avg_time,fp2_avg_time,fp3_avg_time
hamilton,mercedes,1,Bahrain Grand Prix,2022,0 days 00:01:34.943000,0 days 00:01:33.144000,0 days 00:01:33.121000,0 days 00:01:36.479333333,0 days 00:01:33.761500,0 days 00:01:33.924333333
russell,mercedes,1,Bahrain Grand Prix,2022,0 days 00:01:34.629000,0 days 00:01:32.529000,0 days 00:01:32.935000,0 days 00:01:36.313375,0 days 00:01:34.317000,0 days 00:01:34.120000
kevin_magnussen,haas,1,Bahrain Grand Prix,2022,0 days 00:01:36.804000,0 days 00:01:33.183000,0 days 00:01:33.437000,0 days 00:01:37.979636363,0 days 00:01:34.179000,0 days 00:01:33.860333333
bottas,alfa,1,Bahrain Grand Prix,2022,0,0 days 00:01:32.951000,0 days 00:01:33.733000,0,0 days 00:01:33.970000,0 days 00:01:34.378500
ocon,alpine,1,Bahrain Grand Prix,2022,0 days 00:01:35.151000,0 days 00:01:33.360000,0 days 00:01:34.957000,0 days 00:01:35.385000,0 days 00:01:34.306500,0 days 00:01:35.922000
tsunoda,alphatauri,1,Bahrain Grand Prix,2022,0 days 00:01:35.028000,0 days 00:01:33.789000,0,0 days 00:01:36.358000,0 days 00:01:34.466333333,0
alonso,alpine,1,Bahrain Grand Prix,2022,0 days 00:01:35,0 days 00:01:32.877000,0 days 00:01:34.628000,0 days 00:01:35.309800,0 days 00:01:33.861250,0 days 00:01:36.112250
zhou,alfa,1,Bahrain Grand Prix,2022,0 days 00:01:35.053000,0 days 00:01:33.953000,0 days 00:01:33.880000,0 days 00:01:37.258333333,0 days 00:01:34.799333333,0 days 00:01:34.716500
stroll,aston_martin,1,Bahrain Grand Prix,2022,0 days 00:01:34.814000,0 days 00:01:33.958000,0 days 00:01:33.920000,0 days 00:01:36.329250,0 days 00:01:34.997250,0 days 00:01:35.599000
albon,williams,1,Bahrain Grand Prix,2022,0 days 00:01:35.923000,0 days 00:01:34.735000,0 days 00:01:34.868000,0 days 00:01:36.851000,0 days 00:01:35.406000,0 days 00:01:35.522500
ricciardo,mclaren,1,Bahrain Grand Prix,2022,0 days 00:01:36.402000,0 days 00:01:34.166000,0 days 00:01:34.378000,0 days 00:01:37.633222222,0 days 00:01:35.110500,0 days 00:01:36.037000
norris,mclaren,1,Bahrain Grand Prix,2022,0 days 00:01:36.304000,0 days 00:01:33.280000,0 days 00:01:33.955000,0 days 00:01:37.326666666,0 days 00:01:34.647000,0 days 00:01:35.602333333
hulkenberg,aston_martin,1,Bahrain Grand Prix,2022,0 days 00:01:35.815000,0 days 00:01:34.061000,0 days 00:01:33.971000,0 days 00:01:37.119600,0 days 00:01:35.150500,0 days 00:01:35.844500
perez,red_bull,1,Bahrain Grand Prix,2022,0 days 00:01:35.050000,0 days 00:01:32.958000,0 days 00:01:32.791000,0 days 00:01:35.939000,0 days 00:01:33.629000,0 days 00:01:34.873750
max_verstappen,red_bull,1,Bahrain Grand Prix,2022,0 days 00:01:34.742000,0 days 00:01:31.936000,0 days 00:01:32.544000,0 days 00:01:37.502000,0 days 00:01:33.082666666,0 days 00:01:35.096200
gasly,alphatauri,1,Bahrain Grand Prix,2022,0 days 00:01:34.193000,0 days 00:01:33.621000,0 days 00:01:34.176000,0 days 00:01:37.021272727,0 days 00:01:34.479200,0 days 00:01:35.569800
max_verstappen,red_bull,2,Saudi Arabian Grand Prix,2022,0 days 00:01:30.888000,0 days 00:01:30.214000,0 days 00:01:29.768000,0 days 00:01:32.059500,0 days 00:01:31.633250,0 days 00:01:30.110500
leclerc,ferrari,2,Saudi Arabian Grand Prix,2022,0 days 00:01:30.772000,0 days 00:01:30.074000,0 days 00:01:29.735000,0 days 00:01:32.832857142,0 days 00:01:30.241500,0 days 00:01:30.201250
sainz,ferrari,2,Saudi Arabian Grand Prix,2022,0 days 00:01:31.139000,0 days 00:01:30.320000,0 days 00:01:30.009000,0 days 00:01:33.105200,0 days 00:01:30.809500,0 days 00:01:30.440800
perez,red_bull,2,Saudi Arabian Grand Prix,2022,0 days 00:01:31.563000,0 days 00:01:30.360000,0 days 00:01:29.833000,0 days 00:01:33.176166666,0 days 00:01:31.189666666,0 days 00:01:30.262500
russell,mercedes,2,Saudi Arabian Grand Prix,2022,0 days 00:01:32.839000,0 days 00:01:30.664000,0 days 00:01:30.983000,0 days 00:01:33.255000,0 days 00:01:31.506750,0 days 00:01:31.570000
ocon,alpine,2,Saudi Arabian Grand Prix,2022,0 days 00:01:32.026000,0 days 00:01:30.760000,0 days 00:01:30.139000,0 days 00:01:33.527714285,0 days 00:01:31.707000,0 days 00:01:30.969666666
norris,mclaren,2,Saudi Arabian Grand Prix,2022,0 days 00:01:32.594000,0 days 00:01:30.735000,0 days 00:01:31.529000,0 days 00:01:33.736600,0 days 00:01:31.462333333,0 days 00:01:32.627666666
gasly,alphatauri,2,Saudi Arabian Grand Prix,2022,0 days 00:01:31.317000,0 days 00:01:30.963000,0 days 00:01:30.148000,0 days 00:01:32.290666666,0 days 00:01:31.600166666,0 days 00:01:30.899000
kevin_magnussen,haas,2,Saudi Arabian Grand Prix,2022,0,0 days 00:01:32.344000,0 days 00:01:30.262000,0,0 days 00:01:33.066500,0 days 00:01:31.099600
hamilton,mercedes,2,Saudi Arabian Grand Prix,2022,0 days 00:01:32.364000,0 days 00:01:30.513000,0 days 00:01:30.707000,0 days 00:01:32.678000,0 days 00:01:31.532500,0 days 00:01:30.877800
zhou,alfa,2,Saudi Arabian Grand Prix,2022,0 days 00:01:32.608000,0 days 00:01:31.615000,0 days 00:01:30.946000,0 days 00:01:34.354428571,0 days 00:01:32.514800,0 days 00:01:31.576400
hulkenberg,aston_martin,2,Saudi Arabian Grand Prix,2022,0 days 00:01:33.034000,0 days 00:01:31.615000,0 days 00:01:31.424000,0 days 00:01:34.228000,0 days 00:01:33.003000,0 days 00:01:32.150750
stroll,aston_martin,2,Saudi Arabian Grand Prix,2022,0 days 00:01:32.582000,0 days 00:01:31.372000,0 days 00:01:31.067000,0 days 00:01:33.328400,0 days 00:01:32.284000,0 days 00:01:31.909750
albon,williams,2,Saudi Arabian Grand Prix,2022,0 days 00:01:33.087000,0 days 00:01:31.866000,0 days 00:01:31.374000,0 days 00:01:33.960200,0 days 00:01:32.591800,0 days 00:01:31.958250
bottas,alfa,2,Saudi Arabian Grand Prix,2022,0 days 00:01:31.084000,0 days 00:01:30.832000,0 days 00:01:30.030000,0 days 00:01:33.336625,0 days 00:01:31.429000,0 days 00:01:30.642000
alonso,alpine,2,Saudi Arabian Grand Prix,2022,0 days 00:01:32.381000,0 days 00:01:30.944000,0 days 00:01:30.296000,0 days 00:01:33.542750,0 days 00:01:31.801333333,0 days 00:01:30.772800
ricciardo,mclaren,2,Saudi Arabian Grand Prix,2022,0 days 00:01:32.506000,0 days 00:01:31.527000,0 days 00:01:31.186000,0 days 00:01:33.285333333,0 days 00:01:31.950750,0 days 00:01:31.858750
tsunoda,alphatauri,2,Saudi Arabian Grand Prix,2022,0 days 00:01:31.505000,0 days 00:01:30.886000,0 days 00:01:30.415000,0 days 00:01:32.727200,0 days 00:01:31.421200,0 days 00:01:31.175000
leclerc,ferrari,3,Australian Grand Prix,2022,0 days 00:01:20.377000,0 days 00:01:18.978000,0 days 00:01:19.249000,0 days 00:01:21.518000,0 days 00:01:20.391714285,0 days 00:01:19.963000
perez,red_bull,3,Australian Grand Prix,2022,0 days 00:01:20.399000,0 days 00:01:19.658000,0 days 00:01:19.265000,0 days 00:01:21.680166666,0 days 00:01:20.674500,0 days 00:01:19.980600
russell,mercedes,3,Australian Grand Prix,2022,0 days 00:01:21.457000,0 days 00:01:20.212000,0 days 00:01:20.096000,0 days 00:01:22.410750,0 days 00:01:20.993750,0 days 00:01:20.959500
hamilton,mercedes,3,Australian Grand Prix,2022,0 days 00:01:21.027000,0 days 00:01:20.521000,0 days 00:01:19.896000,0 days 00:01:22.302500,0 days 00:01:20.938000,0 days 00:01:20.167750
norris,mclaren,3,Australian Grand Prix,2022,0 days 00:01:20.878000,0 days 00:01:20.100000,0 days 00:01:19.117000,0 days 00:01:21.813250,0 days 00:01:20.924000,0 days 00:01:20.191333333
ricciardo,mclaren,3,Australian Grand Prix,2022,0 days 00:01:21.155000,0 days 00:01:20.203000,0 days 00:01:19.693000,0 days 00:01:22.256833333,0 days 00:01:20.897000,0 days 00:01:20.303000
ocon,alpine,3,Australian Grand Prix,2022,0 days 00:01:21.004000,0 days 00:01:19.842000,0 days 00:01:20.205000,0 days 00:01:22.010875,0 days 00:01:20.851000,0 days 00:01:20.881500
bottas,alfa,3,Australian Grand Prix,2022,0 days 00:01:21.247000,0 days 00:01:20.055000,0 days 00:01:20.008000,0 days 00:01:22.281750,0 days 00:01:21.084800,0 days 00:01:20.242250
gasly,alphatauri,3,Australian Grand Prix,2022,0 days 00:01:21.701000,0 days 00:01:20.142000,0 days 00:01:20.133000,0 days 00:01:22.906250,0 days 00:01:20.927400,0 days 00:01:20.665750
albon,williams,3,Australian Grand Prix,2022,0 days 00:01:22.754000,0 days 00:01:21.912000,0 days 00:01:20.958000,0 days 00:01:23.065500,0 days 00:01:22.249750,0 days 00:01:21.547800
zhou,alfa,3,Australian Grand Prix,2022,0 days 00:01:21.821000,0 days 00:01:21.063000,0 days 00:01:20.836000,0 days 00:01:23.048666666,0 days 00:01:21.294500,0 days 00:01:21.740666666
stroll,aston_martin,3,Australian Grand Prix,2022,0 days 00:01:21.869000,0 days 00:01:20.611000,0 days 00:01:21.636000,0 days 00:01:22.433000,0 days 00:01:21.541750,0 days 00:01:22.043500
kevin_magnussen,haas,3,Australian Grand Prix,2022,0 days 00:01:23.186000,0 days 00:01:21.191000,0 days 00:01:21.025000,0 days 00:01:23.501333333,0 days 00:01:21.690666666,0 days 00:01:21.578750
tsunoda,alphatauri,3,Australian Grand Prix,2022,0 days 00:01:21.289000,0 days 00:01:20.424000,0 days 00:01:20.071000,0 days 00:01:21.975000,0 days 00:01:20.961000,0 days 00:01:21.281750
alonso,alpine,3,Australian Grand Prix,2022,0 days 00:01:21.229000,0 days 00:01:19.537000,0 days 00:01:19.275000,0 days 00:01:22.376250,0 days 00:01:20.458750,0 days 00:01:19.744600
max_verstappen,red_bull,3,Australian Grand Prix,2022,0 days 00:01:20.626000,0 days 00:01:19.223000,0 days 00:01:19.809000,0 days 00:01:21.376333333,0 days 00:01:20.465200,0 days 00:01:20.404333333
sainz,ferrari,3,Australian Grand Prix,2022,0 days 00:01:19.806000,0 days 00:01:19.376000,0 days 00:01:19.419000,0 days 00:01:21.532000,0 days 00:01:20.017000,0 days 00:01:19.882000
max_verstappen,red_bull,4,Emilia Romagna Grand Prix,2022,0 days 00:01:30.867000,0 days 00:01:20.371000,0,0 days 00:01:32.068750,0 days 00:01:20.775125,0
perez,red_bull,4,Emilia Romagna Grand Prix,2022,0 days 00:01:33.012000,0 days 00:01:19.538000,0,0 days 00:01:33.012000,0 days 00:01:20.156040,0
norris,mclaren,4,Emilia Romagna Grand Prix,2022,0,0,0,0,0,0
russell,mercedes,4,Emilia Romagna Grand Prix,2022,0,0 days 00:01:19.457000,0,0,0 days 00:01:21.214684210,0
bottas,alfa,4,Emilia Romagna Grand Prix,2022,0,0,0,0,0,0
leclerc,ferrari,4,Emilia Romagna Grand Prix,2022,0 days 00:01:29.402000,0 days 00:01:19.740000,0,0 days 00:01:30.984500,0 days 00:01:21.409360,0
tsunoda,alphatauri,4,Emilia Romagna Grand Prix,2022,0 days 00:01:33.611000,0 days 00:01:20.381000,0,0 days 00:01:33.720500,0 days 00:01:21.148222222,0
kevin_magnussen,haas,4,Emilia Romagna Grand Prix,2022,0 days 00:01:32.439000,0 days 00:01:20.740000,0,0 days 00:01:33.080000,0 days 00:01:22.102695652,0
stroll,aston_martin,4,Emilia Romagna Grand Prix,2022,0,0 days 00:01:21.149000,0,0,0 days 00:01:21.997120,0
albon,williams,4,Emilia Romagna Grand Prix,2022,0,0 days 00:01:20.591000,0,0,0 days 00:01:21.291625,0
gasly,alphatauri,4,Emilia Romagna Grand Prix,2022,0,0 days 00:01:20.439000,0,0,0 days 00:01:20.966678571,0
hamilton,mercedes,4,Emilia Romagna Grand Prix,2022,0,0 days 00:01:19.992000,0,0,0 days 00:01:21.095772727,0
ocon,alpine,4,Emilia Romagna Grand Prix,2022,0,0 days 00:01:21.179000,0,0,0 days 00:01:22.028842105,0
zhou,alfa,4,Emilia Romagna Grand Prix,2022,0,0 days 00:01:20.498000,0,0,0 days 00:01:21.369250,0
ricciardo,mclaren,4,Emilia Romagna Grand Prix,2022,0,0,0,0,0,0
alonso,alpine,4,Emilia Romagna Grand Prix,2022,0 days 00:01:33.160000,0 days 00:01:20.174000,0,0 days 00:01:33.160000,0 days 00:01:21.876421052,0
sainz,ferrari,4,Emilia Romagna Grand Prix,2022,0 days 00:01:30.279000,0 days 00:01:20.258000,0,0 days 00:01:31.763333333,0 days 00:01:21.773000,0
max_verstappen,red_bull,5,Miami Grand Prix,2022,0 days 00:01:31.277000,0,0 days 00:01:30.649000,0 days 00:01:32.317250,0,0 days 00:01:32.122000
leclerc,ferrari,5,Miami Grand Prix,2022,0 days 00:01:31.098000,0 days 00:01:30.044000,0 days 00:01:30.498000,0 days 00:01:32.907444444,0 days 00:01:32.453428571,0 days 00:01:31.832285714
sainz,ferrari,5,Miami Grand Prix,2022,0 days 00:01:31.528000,0 days 00:01:30.964000,0 days 00:01:31.172000,0 days 00:01:32.694166666,0 days 00:01:31.213500,0 days 00:01:32.316142857
perez,red_bull,5,Miami Grand Prix,2022,0 days 00:01:31.301000,0 days 00:01:30.150000,0 days 00:01:30.304000,0 days 00:01:32.971714285,0 days 00:01:31.872800,0 days 00:01:31.615000
russell,mercedes,5,Miami Grand Prix,2022,0 days 00:01:31.169000,0 days 00:01:29.938000,0 days 00:01:31.924000,0 days 00:01:32.225833333,0 days 00:01:33.178166666,0 days 00:01:32.438600
hamilton,mercedes,5,Miami Grand Prix,2022,0 days 00:01:31.956000,0 days 00:01:30.179000,0 days 00:01:31.890000,0 days 00:01:32.953200,0 days 00:01:30.862000,0 days 00:01:32.158750
bottas,alfa,5,Miami Grand Prix,2022,0 days 00:01:33.773000,0,0 days 00:01:31.885000,0 days 00:01:34.746000,0,0 days 00:01:32.883000
ocon,alpine,5,Miami Grand Prix,2022,0 days 00:01:33.417000,0 days 00:01:30.861000,0,0 days 00:01:34.639833333,0 days 00:01:31.663500,0
albon,williams,5,Miami Grand Prix,2022,0 days 00:01:31.854000,0 days 00:01:31.710000,0 days 00:01:31.501000,0 days 00:01:33.976000,0 days 00:01:32.626666666,0 days 00:01:32.502500
stroll,aston_martin,5,Miami Grand Prix,2022,0 days 00:01:33.576000,0 days 00:01:31.631000,0 days 00:01:31.665000,0 days 00:01:34.506666666,0 days 00:01:32.210666666,0 days 00:01:32.524500
alonso,alpine,5,Miami Grand Prix,2022,0 days 00:01:32.884000,0 days 00:01:30.372000,0 days 00:01:31.036000,0 days 00:01:34.163800,0 days 00:01:31.292250,0 days 00:01:31.972200
tsunoda,alphatauri,5,Miami Grand Prix,2022,0 days 00:01:34.043000,0 days 00:01:31.260000,0 days 00:01:31.659000,0 days 00:01:34.693000,0 days 00:01:32.117666666,0 days 00:01:33.074666666
ricciardo,mclaren,5,Miami Grand Prix,2022,0 days 00:01:32.592000,0 days 00:01:31.208000,0 days 00:01:31.728000,0 days 00:01:34.093250,0 days 00:01:32.423000,0 days 00:01:33.072666666
kevin_magnussen,haas,5,Miami Grand Prix,2022,0 days 00:01:32.559000,0 days 00:01:30.921000,0 days 00:01:31.227000,0 days 00:01:34.075800,0 days 00:01:32.982714285,0 days 00:01:32.329857142
gasly,alphatauri,5,Miami Grand Prix,2022,0 days 00:01:31.498000,0 days 00:01:30.547000,0 days 00:01:31.901000,0 days 00:01:33.299000,0 days 00:01:31.731750,0 days 00:01:32.675666666
norris,mclaren,5,Miami Grand Prix,2022,0 days 00:01:32.615000,0 days 00:01:30.535000,0 days 00:01:31.594000,0 days 00:01:33.461000,0 days 00:01:31.957500,0 days 00:01:33.185200
zhou,alfa,5,Miami Grand Prix,2022,0 days 00:01:33.020000,0 days 00:01:30.860000,0 days 00:01:32.051000,0 days 00:01:34.004000,0 days 00:01:32.279600,0 days 00:01:32.674600
max_verstappen,red_bull,6,Spanish Grand Prix,2022,0 days 00:01:20.164000,0 days 00:01:20.006000,0 days 00:01:19.844000,0 days 00:01:21.805428571,0 days 00:01:20.635750,0 days 00:01:20.319666666
perez,red_bull,6,Spanish Grand Prix,2022,0,0 days 00:01:20.632000,0 days 00:01:20.260000,0,0 days 00:01:21.587000,0 days 00:01:20.765200
russell,mercedes,6,Spanish Grand Prix,2022,0 days 00:01:20.590000,0 days 00:01:19.787000,0 days 00:01:19.920000,0 days 00:01:21.361666666,0 days 00:01:21.482250,0 days 00:01:20.687333333
sainz,ferrari,6,Spanish Grand Prix,2022,0 days 00:01:19.907000,0 days 00:01:19.990000,0 days 00:01:20.129000,0 days 00:01:22.457833333,0 days 00:01:20.847750,0 days 00:01:20.420666666
hamilton,mercedes,6,Spanish Grand Prix,2022,0 days 00:01:20.811000,0 days 00:01:19.874000,0 days 00:01:20.002000,0 days 00:01:22.135000,0 days 00:01:21.083666666,0 days 00:01:20.890500
bottas,alfa,6,Spanish Grand Prix,2022,0 days 00:01:22.614000,0 days 00:01:21.828000,0 days 00:01:20.781000,0 days 00:01:22.821333333,0 days 00:01:21.828000,0 days 00:01:21.200000
ocon,alpine,6,Spanish Grand Prix,2022,0 days 00:01:21.891000,0 days 00:01:20.745000,0 days 00:01:20.882000,0 days 00:01:21.891000,0 days 00:01:21.606000,0 days 00:01:22.306500
norris,mclaren,6,Spanish Grand Prix,2022,0 days 00:01:21.279000,0 days 00:01:23.388000,0 days 00:01:20.403000,0 days 00:01:22.318000,0 days 00:01:23.388000,0 days 00:01:22.480166666
alonso,alpine,6,Spanish Grand Prix,2022,0 days 00:01:20.768000,0 days 00:01:20.203000,0 days 00:01:20.981000,0 days 00:01:22.259000,0 days 00:01:21.422500,0 days 00:01:21.922000
tsunoda,alphatauri,6,Spanish Grand Prix,2022,0 days 00:01:21.814000,0 days 00:01:21.285000,0 days 00:01:21.449000,0 days 00:01:22.681400,0 days 00:01:22.448000,0 days 00:01:21.976000
ricciardo,mclaren,6,Spanish Grand Prix,2022,0 days 00:01:21.737000,0 days 00:01:21.385000,0 days 00:01:20.910000,0 days 00:01:22.465250,0 days 00:01:22.741000,0 days 00:01:22.326400
gasly,alphatauri,6,Spanish Grand Prix,2022,0 days 00:01:21.422000,0 days 00:01:20.917000,0,0 days 00:01:22.321250,0 days 00:01:21.807000,0
stroll,aston_martin,6,Spanish Grand Prix,2022,0 days 00:01:21.920000,0 days 00:01:21.249000,0 days 00:01:21.520000,0 days 00:01:22.188000,0 days 00:01:21.426500,0 days 00:01:22.693000
kevin_magnussen,haas,6,Spanish Grand Prix,2022,0 days 00:01:22.089000,0 days 00:01:21.013000,0 days 00:01:20.646000,0 days 00:01:22.890000,0 days 00:01:21.955750,0 days 00:01:22.275000
albon,williams,6,Spanish Grand Prix,2022,0,0 days 00:01:22.319000,0 days 00:01:21.572000,0,0 days 00:01:22.847000,0 days 00:01:22.504600
zhou,alfa,6,Spanish Grand Prix,2022,0,0 days 00:01:21.866000,0 days 00:01:21.201000,0,0 days 00:01:22.663200,0 days 00:01:21.994600
leclerc,ferrari,6,Spanish Grand Prix,2022,0 days 00:01:19.828000,0 days 00:01:19.670000,0 days 00:01:19.772000,0 days 00:01:22.347875,0 days 00:01:20.578000,0 days 00:01:20.150333333
perez,red_bull,7,Monaco Grand Prix,2022,0 days 00:01:14.570000,0 days 00:01:13.035000,0 days 00:01:12.476000,0 days 00:01:16.040125,0 days 00:01:13.981800,0 days 00:01:13.350888888
sainz,ferrari,7,Monaco Grand Prix,2022,0 days 00:01:14.601000,0 days 00:01:12.700000,0 days 00:01:12.846000,0 days 00:01:16.191428571,0 days 00:01:13.708000,0 days 00:01:13.458000
max_verstappen,red_bull,7,Monaco Grand Prix,2022,0 days 00:01:14.712000,0 days 00:01:13.103000,0 days 00:01:12.881000,0 days 00:01:15.777142857,0 days 00:01:13.767600,0 days 00:01:13.364900
leclerc,ferrari,7,Monaco Grand Prix,2022,0 days 00:01:14.531000,0 days 00:01:12.656000,0 days 00:01:12.517000,0 days 00:01:16.229818181,0 days 00:01:14.091875,0 days 00:01:13.196888888
russell,mercedes,7,Monaco Grand Prix,2022,0 days 00:01:15.211000,0 days 00:01:13.406000,0 days 00:01:13.476000,0 days 00:01:16.729000,0 days 00:01:14.279714285,0 days 00:01:14.385000
norris,mclaren,7,Monaco Grand Prix,2022,0 days 00:01:15.056000,0 days 00:01:13.294000,0 days 00:01:13.226000,0 days 00:01:16.465300,0 days 00:01:14.234750,0 days 00:01:14.066666666
alonso,alpine,7,Monaco Grand Prix,2022,0 days 00:01:15.749000,0 days 00:01:13.912000,0 days 00:01:13.585000,0 days 00:01:16.916000,0 days 00:01:14.884800,0 days 00:01:14.679250
hamilton,mercedes,7,Monaco Grand Prix,2022,0 days 00:01:15.499000,0 days 00:01:14.267000,0 days 00:01:13.375000,0 days 00:01:17.012666666,0 days 00:01:15.189250,0 days 00:01:14.335833333
bottas,alfa,7,Monaco Grand Prix,2022,0,0 days 00:01:14.468000,0 days 00:01:13.849000,0,0 days 00:01:15.251200,0 days 00:01:14.598375
gasly,alphatauri,7,Monaco Grand Prix,2022,0 days 00:01:15.083000,0 days 00:01:13.636000,0 days 00:01:13.210000,0 days 00:01:16.202100,0 days 00:01:14.736166666,0 days 00:01:14.048142857
ocon,alpine,7,Monaco Grand Prix,2022,0 days 00:01:16.315000,0 days 00:01:15.216000,0 days 00:01:14.260000,0 days 00:01:17.117250,0 days 00:01:15.672250,0 days 00:01:15.124428571
ricciardo,mclaren,7,Monaco Grand Prix,2022,0 days 00:01:15.157000,0,0 days 00:01:14.104000,0 days 00:01:16.085500,0,0 days 00:01:14.901000
stroll,aston_martin,7,Monaco Grand Prix,2022,0 days 00:01:15.539000,0 days 00:01:14.623000,0 days 00:01:14.639000,0 days 00:01:17.366333333,0 days 00:01:15.300750,0 days 00:01:15.532200
zhou,alfa,7,Monaco Grand Prix,2022,0 days 00:01:16.417000,0 days 00:01:14.525000,0 days 00:01:14.861000,0 days 00:01:17.282600,0 days 00:01:15.187666666,0 days 00:01:15.492857142
tsunoda,alphatauri,7,Monaco Grand Prix,2022,0 days 00:01:15.536000,0 days 00:01:14.134000,0 days 00:01:13.645000,0 days 00:01:16.704750,0 days 00:01:14.520000,0 days 00:01:14.343000
albon,williams,7,Monaco Grand Prix,2022,0 days 00:01:16.110000,0 days 00:01:14.486000,0 days 00:01:13.882000,0 days 00:01:17.047111111,0 days 00:01:15.169600,0 days 00:01:14.842166666
kevin_magnussen,haas,7,Monaco Grand Prix,2022,0 days 00:01:15.806000,0 days 00:01:14.239000,0 days 00:01:13.436000,0 days 00:01:16.925250,0 days 00:01:15.084000,0 days 00:01:14.080833333
max_verstappen,red_bull,8,Azerbaijan Grand Prix,2022,0 days 00:01:45.810000,0 days 00:01:43.580000,0 days 00:01:43.449000,0 days 00:01:47.963300,0 days 00:01:45.656142857,0 days 00:01:43.856666666
perez,red_bull,8,Azerbaijan Grand Prix,2022,0 days 00:01:45.476000,0 days 00:01:43.472000,0 days 00:01:43.170000,0 days 00:01:48.486000,0 days 00:01:46.280555555,0 days 00:01:44.051600
russell,mercedes,8,Azerbaijan Grand Prix,2022,0 days 00:01:46.705000,0 days 00:01:44.548000,0 days 00:01:44.573000,0 days 00:01:47.840800,0 days 00:01:45.895000,0 days 00:01:45.874000
hamilton,mercedes,8,Azerbaijan Grand Prix,2022,0 days 00:01:46.667000,0 days 00:01:44.874000,0 days 00:01:44.845000,0 days 00:01:47.736200,0 days 00:01:45.657000,0 days 00:01:45.893800
gasly,alphatauri,8,Azerbaijan Grand Prix,2022,0 days 00:01:46.830000,0 days 00:01:44.315000,0 days 00:01:44.491000,0 days 00:01:48.373666666,0 days 00:01:45.317333333,0 days 00:01:45.716500
alonso,alpine,8,Azerbaijan Grand Prix,2022,0 days 00:01:46.571000,0 days 00:01:44.142000,0 days 00:01:44.842000,0 days 00:01:47.462600,0 days 00:01:45.055250,0 days 00:01:46.432750
ricciardo,mclaren,8,Azerbaijan Grand Prix,2022,0 days 00:01:48.810000,0 days 00:01:45.059000,0 days 00:01:44.476000,0 days 00:01:49.185000,0 days 00:01:46.775250,0 days 00:01:46.092200
norris,mclaren,8,Azerbaijan Grand Prix,2022,0 days 00:01:47.691000,0 days 00:01:44.771000,0 days 00:01:44.418000,0 days 00:01:49.646800,0 days 00:01:46.356000,0 days 00:01:45.931666666
ocon,alpine,8,Azerbaijan Grand Prix,2022,0 days 00:01:46.917000,0 days 00:01:44.609000,0 days 00:01:44.685000,0 days 00:01:48.573750,0 days 00:01:46.132600,0 days 00:01:46.117500
bottas,alfa,8,Azerbaijan Grand Prix,2022,0 days 00:01:48.078000,0 days 00:01:45.115000,0 days 00:01:45.574000,0 days 00:01:48.815200,0 days 00:01:46.020500,0 days 00:01:46.817500
albon,williams,8,Azerbaijan Grand Prix,2022,0 days 00:01:48.419000,0 days 00:01:46.397000,0 days 00:01:45.479000,0 days 00:01:49.130333333,0 days 00:01:46.980250,0 days 00:01:46.888600
tsunoda,alphatauri,8,Azerbaijan Grand Prix,2022,0 days 00:01:46.696000,0 days 00:01:44.567000,0 days 00:01:44.964000,0 days 00:01:48.013142857,0 days 00:01:45.417600,0 days 00:01:46.330333333
stroll,aston_martin,8,Azerbaijan Grand Prix,2022,0 days 00:01:47.847000,0 days 00:01:44.874000,0 days 00:01:44.879000,0 days 00:01:48.657250,0 days 00:01:46.260800,0 days 00:01:46.343600
kevin_magnussen,haas,8,Azerbaijan Grand Prix,2022,0 days 00:01:47.946000,0 days 00:01:45.588000,0 days 00:01:44.919000,0 days 00:01:48.627000,0 days 00:01:46.256666666,0 days 00:01:46.140000
zhou,alfa,8,Azerbaijan Grand Prix,2022,0 days 00:01:48.222000,0 days 00:01:45.264000,0 days 00:01:44.913000,0 days 00:01:48.814666666,0 days 00:01:45.798800,0 days 00:01:46.500800
leclerc,ferrari,8,Azerbaijan Grand Prix,2022,0 days 00:01:45.603000,0 days 00:01:43.224000,0 days 00:01:43.240000,0 days 00:01:47.754857142,0 days 00:01:46.138750,0 days 00:01:44.088000
sainz,ferrari,8,Azerbaijan Grand Prix,2022,0 days 00:01:46.012000,0 days 00:01:44.274000,0 days 00:01:43.596000,0 days 00:01:47.884600,0 days 00:01:47.246200,0 days 00:01:44.515000
max_verstappen,red_bull,9,Canadian Grand Prix,2022,0 days 00:01:15.158000,0 days 00:01:14.127000,0 days 00:01:34.616000,0 days 00:01:17.547166666,0 days 00:01:15.329000,0 days 00:01:36.428000
sainz,ferrari,9,Canadian Grand Prix,2022,0 days 00:01:15.404000,0 days 00:01:14.352000,0 days 00:01:34.778000,0 days 00:01:17.615333333,0 days 00:01:16.085666666,0 days 00:01:36.273000
hamilton,mercedes,9,Canadian Grand Prix,2022,0 days 00:01:15.877000,0 days 00:01:15.421000,0 days 00:01:35.692000,0 days 00:01:17.349875,0 days 00:01:15.615666666,0 days 00:01:36.976000
russell,mercedes,9,Canadian Grand Prix,2022,0 days 00:01:15.822000,0 days 00:01:14.971000,0 days 00:01:34.259000,0 days 00:01:17.116400,0 days 00:01:15.990200,0 days 00:01:35.674600
leclerc,ferrari,9,Canadian Grand Prix,2022,0 days 00:01:15.666000,0 days 00:01:14.208000,0,0 days 00:01:17.826363636,0 days 00:01:15.118200,0
